medicion,empresa,tipo_eleccion,anio_medicion,anio_gobierno,eleccion,fecha,partido,sigla,candidato,presidente,categoria,categoria_unificada,valor
Intencion de voto,Equipos,Nacional,2016,,2019,2016-11-06,Blanco o anulado,B/A,,,,,5
Intencion de voto,Equipos,Nacional,2016,,2019,2016-11-06,Frente Amplio,FA,,,,,33
Intencion de voto,Equipos,Nacional,2016,,2019,2016-11-06,No sabe o no contesta,NS/NC,,,,,18
Intencion de voto,Equipos,Nacional,2016,,2019,2016-11-06,Otros partidos,OtrosP,,,,,1
Intencion de voto,Equipos,Nacional,2016,,2019,2016-11-06,Partido Colorado,PC,,,,,11
Intencion de voto,Equipos,Nacional,2016,,2019,2016-11-06,Partido de la Gente,PG,,,,,1
Intencion de voto,Equipos,Nacional,2016,,2019,2016-11-06,Partido Independiente,PI,,,,,2
Intencion de voto,Equipos,Nacional,2016,,2019,2016-11-06,Partido Nacional,PN,,,,,28
Intencion de voto,Equipos,Nacional,2016,,2019,2016-11-06,Unidad Popular,UP,,,,,1
Evaluacion de gestion presidente,Cifra,,2016,2,,2016-10-17,Frente Amplio,FA,,Vazquez 2,Aprueba,3,33
Evaluacion de gestion presidente,Cifra,,2016,2,,2016-10-17,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,22
Evaluacion de gestion presidente,Cifra,,2016,2,,2016-10-17,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,45
Intencion de voto,Cifra,Nacional,2016,,2019,2016-10-01,Frente Amplio,FA,,,,,33
Intencion de voto,Cifra,Nacional,2016,,2019,2016-10-01,"Indecisos, blanco y anulado",I/B/A,,,,,27
Intencion de voto,Cifra,Nacional,2016,,2019,2016-10-01,Partido Colorado,PC,,,,,6
Intencion de voto,Cifra,Nacional,2016,,2019,2016-10-01,Partido de la Gente,PG,,,,,3
Intencion de voto,Cifra,Nacional,2016,,2019,2016-10-01,Partido Independiente,PI,,,,,2
Intencion de voto,Cifra,Nacional,2016,,2019,2016-10-01,Partido Nacional,PN,,,,,29
Intencion de voto,Factum,Nacional,2016,,2019,2016-09-30,Frente Amplio,FA,,,,,29
Intencion de voto,Factum,Nacional,2016,,2019,2016-09-30,"Indecisos, blanco y anulado",I/B/A,,,,,25
Intencion de voto,Factum,Nacional,2016,,2019,2016-09-30,Partido Colorado,PC,,,,,9
Intencion de voto,Factum,Nacional,2016,,2019,2016-09-30,Partido de la Gente,PG,,,,,6
Intencion de voto,Factum,Nacional,2016,,2019,2016-09-30,Partido Independiente,PI,,,,,4
Intencion de voto,Factum,Nacional,2016,,2019,2016-09-30,Partido Nacional,PN,,,,,25
Intencion de voto,Factum,Nacional,2016,,2019,2016-09-30,Unidad Popular,UP,,,,,2
Intencion de voto,Interconsult,Nacional,2016,,2019,2016-09-26,Blanco o anulado,B/A,,,,,9
Intencion de voto,Interconsult,Nacional,2016,,2019,2016-09-26,Frente Amplio,FA,,,,,31
Intencion de voto,Interconsult,Nacional,2016,,2019,2016-09-26,No sabe o no contesta,NS/NC,,,,,12
Intencion de voto,Interconsult,Nacional,2016,,2019,2016-09-26,Partido Colorado,PC,,,,,7
Intencion de voto,Interconsult,Nacional,2016,,2019,2016-09-26,Partido de la Gente,PG,,,,,9
Intencion de voto,Interconsult,Nacional,2016,,2019,2016-09-26,Partido Independiente,PI,,,,,3
Intencion de voto,Interconsult,Nacional,2016,,2019,2016-09-26,Partido Nacional,PN,,,,,29
Evaluacion de gestion presidente,Factum,,2016,2,,2016-09-01,Frente Amplio,FA,,Vazquez 2,Aprueba,3,42
Evaluacion de gestion presidente,Factum,,2016,2,,2016-09-01,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,19
Evaluacion de gestion presidente,Factum,,2016,2,,2016-09-01,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,38
Evaluacion de gestion presidente,Factum,,2016,2,,2016-09-01,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,1
Evaluacion de gestion presidente,Opcion,,2016,2,,2016-08-08,Frente Amplio,FA,,Vazquez 2,Buena y muy buena,3,28
Evaluacion de gestion presidente,Opcion,,2016,2,,2016-08-08,Frente Amplio,FA,,Vazquez 2,Ni buena ni mala,2,34
Evaluacion de gestion presidente,Opcion,,2016,2,,2016-08-08,Frente Amplio,FA,,Vazquez 2,Mala y muy mala,1,36
Evaluacion de gestion presidente,Opcion,,2016,2,,2016-08-08,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,2
Intencion de voto,Equipos,Nacional,2016,,2019,2016-08-01,Blanco o anulado,B/A,,,,,6
Intencion de voto,Equipos,Nacional,2016,,2019,2016-08-01,Frente Amplio,FA,,,,,32
Intencion de voto,Equipos,Nacional,2016,,2019,2016-08-01,No sabe o no contesta,NS/NC,,,,,18
Intencion de voto,Equipos,Nacional,2016,,2019,2016-08-01,Partido Colorado,PC,,,,,10
Intencion de voto,Equipos,Nacional,2016,,2019,2016-08-01,Partido de la Gente,PG,,,,,1
Intencion de voto,Equipos,Nacional,2016,,2019,2016-08-01,Partido Independiente,PI,,,,,2
Intencion de voto,Equipos,Nacional,2016,,2019,2016-08-01,Partido Nacional,PN,,,,,30
Intencion de voto,Equipos,Nacional,2016,,2019,2016-08-01,Unidad Popular,UP,,,,,1
Intencion de voto,Opcion,Nacional,2016,,2019,2016-08-01,Blanco o anulado,B/A,,,,,15
Intencion de voto,Opcion,Nacional,2016,,2019,2016-08-01,Frente Amplio,FA,,,,,26
Intencion de voto,Opcion,Nacional,2016,,2019,2016-08-01,No sabe o no contesta,NS/NC,,,,,18
Intencion de voto,Opcion,Nacional,2016,,2019,2016-08-01,Otros partidos,OtrosP,,,,,1
Intencion de voto,Opcion,Nacional,2016,,2019,2016-08-01,Partido Colorado,PC,,,,,8
Intencion de voto,Opcion,Nacional,2016,,2019,2016-08-01,Partido Independiente,PI,,,,,3
Intencion de voto,Opcion,Nacional,2016,,2019,2016-08-01,Partido Nacional,PN,,,,,29
Evaluacion de gestion presidente,Equipos,,2016,2,,2016-07-04,Frente Amplio,FA,,Vazquez 2,Aprueba,3,35
Evaluacion de gestion presidente,Equipos,,2016,2,,2016-07-04,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,26
Evaluacion de gestion presidente,Equipos,,2016,2,,2016-07-04,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,37
Evaluacion de gestion presidente,Equipos,,2016,2,,2016-07-04,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,2
Evaluacion de gestion presidente,Factum,,2016,2,,2016-06-30,Frente Amplio,FA,,Vazquez 2,Aprueba,3,44
Evaluacion de gestion presidente,Factum,,2016,2,,2016-06-30,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,10
Evaluacion de gestion presidente,Factum,,2016,2,,2016-06-30,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,43
Evaluacion de gestion presidente,Factum,,2016,2,,2016-06-30,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,3
Intencion de voto,Factum,Nacional,2016,,2019,2016-06-28,Frente Amplio,FA,,,,,30
Intencion de voto,Factum,Nacional,2016,,2019,2016-06-28,"Indecisos, blanco y anulado",I/B/A,,,,,22
Intencion de voto,Factum,Nacional,2016,,2019,2016-06-28,Partido Colorado,PC,,,,,8
Intencion de voto,Factum,Nacional,2016,,2019,2016-06-28,Partido de la Gente,PG,,,,,8
Intencion de voto,Factum,Nacional,2016,,2019,2016-06-28,Partido Independiente,PI,,,,,4
Intencion de voto,Factum,Nacional,2016,,2019,2016-06-28,Partido Nacional,PN,,,,,25
Intencion de voto,Factum,Nacional,2016,,2019,2016-06-28,Partido Ecologista Radical Intransigente,PERI,,,,,1
Intencion de voto,Factum,Nacional,2016,,2019,2016-06-28,Unidad Popular,UP,,,,,2
Evaluacion de gestion presidente,Cifra,,2016,2,,2016-06-01,Frente Amplio,FA,,Vazquez 2,Aprueba,3,32
Evaluacion de gestion presidente,Cifra,,2016,2,,2016-06-01,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,19
Evaluacion de gestion presidente,Cifra,,2016,2,,2016-06-01,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,49
Evaluacion de gestion presidente,Equipos,,2016,2,,2016-06-01,Frente Amplio,FA,,Vazquez 2,Aprueba,3,30
Evaluacion de gestion presidente,Equipos,,2016,2,,2016-06-01,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,26
Evaluacion de gestion presidente,Equipos,,2016,2,,2016-06-01,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,41
Evaluacion de gestion presidente,Equipos,,2016,2,,2016-06-01,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,3
Intencion de voto,Equipos,Nacional,2016,,2019,2016-06-01,Blanco o anulado,B/A,,,,,7
Intencion de voto,Equipos,Nacional,2016,,2019,2016-06-01,Frente Amplio,FA,,,,,33
Intencion de voto,Equipos,Nacional,2016,,2019,2016-06-01,No sabe o no contesta,NS/NC,,,,,15
Intencion de voto,Equipos,Nacional,2016,,2019,2016-06-01,Otros partidos,OtrosP,,,,,1
Intencion de voto,Equipos,Nacional,2016,,2019,2016-06-01,Partido Colorado,PC,,,,,11
Intencion de voto,Equipos,Nacional,2016,,2019,2016-06-01,Partido de la Gente,PG,,,,,1
Intencion de voto,Equipos,Nacional,2016,,2019,2016-06-01,Partido Independiente,PI,,,,,2
Intencion de voto,Equipos,Nacional,2016,,2019,2016-06-01,Partido Nacional,PN,,,,,29
Intencion de voto,Equipos,Nacional,2016,,2019,2016-06-01,Unidad Popular,UP,,,,,1
Evaluacion de gestion presidente,Opcion,,2016,2,,2016-05-10,Frente Amplio,FA,,Vazquez 2,Buena y muy buena,3,29
Evaluacion de gestion presidente,Opcion,,2016,2,,2016-05-10,Frente Amplio,FA,,Vazquez 2,Ni buena ni mala,2,34
Evaluacion de gestion presidente,Opcion,,2016,2,,2016-05-10,Frente Amplio,FA,,Vazquez 2,Mala y muy mala,1,34
Evaluacion de gestion presidente,Opcion,,2016,2,,2016-05-10,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,3
Intencion de voto,Opcion,Nacional,2016,,2019,2016-05-01,Blanco o anulado,B/A,,,,,14
Intencion de voto,Opcion,Nacional,2016,,2019,2016-05-01,Frente Amplio,FA,,,,,29
Intencion de voto,Opcion,Nacional,2016,,2019,2016-05-01,No sabe o no contesta,NS/NC,,,,,19
Intencion de voto,Opcion,Nacional,2016,,2019,2016-05-01,Partido Colorado,PC,,,,,7
Intencion de voto,Opcion,Nacional,2016,,2019,2016-05-01,Partido Independiente,PI,,,,,4
Intencion de voto,Opcion,Nacional,2016,,2019,2016-05-01,Partido Nacional,PN,,,,,27
Intencion de voto,Opcion,Nacional,2016,,2019,2016-05-01,Unidad Popular,UP,,,,,1
Evaluacion de gestion presidente,Cifra,,2016,2,,2016-04-24,Frente Amplio,FA,,Vazquez 2,Aprueba,3,39
Evaluacion de gestion presidente,Cifra,,2016,2,,2016-04-24,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,24
Evaluacion de gestion presidente,Cifra,,2016,2,,2016-04-24,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,37
Evaluacion de gestion presidente,Equipos,,2016,2,,2016-04-01,Frente Amplio,FA,,Vazquez 2,Aprueba,3,38
Evaluacion de gestion presidente,Equipos,,2016,2,,2016-04-01,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,30
Evaluacion de gestion presidente,Equipos,,2016,2,,2016-04-01,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,30
Evaluacion de gestion presidente,Equipos,,2016,2,,2016-04-01,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,2
Evaluacion de gestion presidente,Factum,,2016,2,,2016-04-01,Frente Amplio,FA,,Vazquez 2,Aprueba,3,33
Evaluacion de gestion presidente,Factum,,2016,2,,2016-04-01,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,28
Evaluacion de gestion presidente,Factum,,2016,2,,2016-04-01,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,38
Evaluacion de gestion presidente,Factum,,2016,2,,2016-04-01,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,1
Intencion de voto,Equipos,Nacional,2016,,2019,2016-04-01,Blanco o anulado,B/A,,,,,5
Intencion de voto,Equipos,Nacional,2016,,2019,2016-04-01,Frente Amplio,FA,,,,,38
Intencion de voto,Equipos,Nacional,2016,,2019,2016-04-01,No sabe o no contesta,NS/NC,,,,,17
Intencion de voto,Equipos,Nacional,2016,,2019,2016-04-01,Otros partidos,OtrosP,,,,,1
Intencion de voto,Equipos,Nacional,2016,,2019,2016-04-01,Partido Colorado,PC,,,,,8
Intencion de voto,Equipos,Nacional,2016,,2019,2016-04-01,Partido Independiente,PI,,,,,3
Intencion de voto,Equipos,Nacional,2016,,2019,2016-04-01,Partido Nacional,PN,,,,,28
Intencion de voto,Equipos,Nacional,2016,,2019,2016-04-01,Unidad Popular,UP,,,,,1
Intencion de voto,Factum,Nacional,2016,,2019,2016-03-30,Frente Amplio,FA,,,,,35
Intencion de voto,Factum,Nacional,2016,,2019,2016-03-30,"Indecisos, blanco y anulado",I/B/A,,,,,23
Intencion de voto,Factum,Nacional,2016,,2019,2016-03-30,Partido Colorado,PC,,,,,6
Intencion de voto,Factum,Nacional,2016,,2019,2016-03-30,Partido Independiente,PI,,,,,5
Intencion de voto,Factum,Nacional,2016,,2019,2016-03-30,Partido Nacional,PN,,,,,26
Intencion de voto,Factum,Nacional,2016,,2019,2016-03-30,Partido Ecologista Radical Intransigente,PERI,,,,,3
Intencion de voto,Factum,Nacional,2016,,2019,2016-03-30,Unidad Popular,UP,,,,,2
Evaluacion de gestion presidente,Equipos,,2016,2,,2016-02-01,Frente Amplio,FA,,Vazquez 2,Aprueba,3,35
Evaluacion de gestion presidente,Equipos,,2016,2,,2016-02-01,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,28
Evaluacion de gestion presidente,Equipos,,2016,2,,2016-02-01,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,34
Evaluacion de gestion presidente,Equipos,,2016,2,,2016-02-01,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,3
Intencion de voto,Equipos,Nacional,2016,,2019,2016-02-01,Blanco o anulado,B/A,,,,,4
Intencion de voto,Equipos,Nacional,2016,,2019,2016-02-01,Frente Amplio,FA,,,,,32
Intencion de voto,Equipos,Nacional,2016,,2019,2016-02-01,No sabe o no contesta,NS/NC,,,,,25
Intencion de voto,Equipos,Nacional,2016,,2019,2016-02-01,Partido Colorado,PC,,,,,7
Intencion de voto,Equipos,Nacional,2016,,2019,2016-02-01,Partido de la Gente,PG,,,,,1
Intencion de voto,Equipos,Nacional,2016,,2019,2016-02-01,Partido Independiente,PI,,,,,1
Intencion de voto,Equipos,Nacional,2016,,2019,2016-02-01,Partido Nacional,PN,,,,,29
Intencion de voto,Equipos,Nacional,2016,,2019,2016-02-01,Unidad Popular,UP,,,,,1
Evaluacion de gestion presidente,Opcion,,2016,2,,2016-01-29,Frente Amplio,FA,,Vazquez 2,Buena y muy buena,3,28
Evaluacion de gestion presidente,Opcion,,2016,2,,2016-01-29,Frente Amplio,FA,,Vazquez 2,Ni buena ni mala,2,36
Evaluacion de gestion presidente,Opcion,,2016,2,,2016-01-29,Frente Amplio,FA,,Vazquez 2,Mala y muy mala,1,34
Evaluacion de gestion presidente,Opcion,,2016,2,,2016-01-29,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,2
Evaluacion de gestion presidente,Opcion,,2016,2,,2016-01-02,Frente Amplio,FA,,Vazquez 2,Buena y muy buena,3,28
Evaluacion de gestion presidente,Opcion,,2016,2,,2016-01-02,Frente Amplio,FA,,Vazquez 2,Ni buena ni mala,2,36
Evaluacion de gestion presidente,Opcion,,2016,2,,2016-01-02,Frente Amplio,FA,,Vazquez 2,Mala y muy mala,1,35
Evaluacion de gestion presidente,Opcion,,2016,2,,2016-01-02,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,1
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-12-01,Frente Amplio,FA,,Vazquez 2,Aprueba,3,36
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-12-01,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,28
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-12-01,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,35
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-12-01,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,1
Evaluacion de gestion presidente,Factum,,2015,1,,2015-12-01,Frente Amplio,FA,,Vazquez 2,Aprueba,3,36
Evaluacion de gestion presidente,Factum,,2015,1,,2015-12-01,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,30
Evaluacion de gestion presidente,Factum,,2015,1,,2015-12-01,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,33
Evaluacion de gestion presidente,Factum,,2015,1,,2015-12-01,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,1
Intencion de voto,Equipos,Nacional,2015,,2019,2015-12-01,Blanco o anulado,B/A,,,,,4
Intencion de voto,Equipos,Nacional,2015,,2019,2015-12-01,Frente Amplio,FA,,,,,33
Intencion de voto,Equipos,Nacional,2015,,2019,2015-12-01,No sabe o no contesta,NS/NC,,,,,25
Intencion de voto,Equipos,Nacional,2015,,2019,2015-12-01,Otros partidos,OtrosP,,,,,1
Intencion de voto,Equipos,Nacional,2015,,2019,2015-12-01,Partido Colorado,PC,,,,,9
Intencion de voto,Equipos,Nacional,2015,,2019,2015-12-01,Partido Independiente,PI,,,,,3
Intencion de voto,Equipos,Nacional,2015,,2019,2015-12-01,Partido Nacional,PN,,,,,25
Evaluacion de gestion presidente,Cifra,,2015,1,,2015-11-09,Frente Amplio,FA,,Vazquez 2,Aprueba,3,35
Evaluacion de gestion presidente,Cifra,,2015,1,,2015-11-09,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,40
Evaluacion de gestion presidente,Cifra,,2015,1,,2015-11-09,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,25
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-10-01,Frente Amplio,FA,,Vazquez 2,Aprueba,3,32
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-10-01,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,31
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-10-01,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,35
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-10-01,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,2
Intencion de voto,Equipos,Nacional,2015,,2019,2015-10-01,Blanco o anulado,B/A,,,,,6
Intencion de voto,Equipos,Nacional,2015,,2019,2015-10-01,Frente Amplio,FA,,,,,33
Intencion de voto,Equipos,Nacional,2015,,2019,2015-10-01,No sabe o no contesta,NS/NC,,,,,25
Intencion de voto,Equipos,Nacional,2015,,2019,2015-10-01,Otros partidos,OtrosP,,,,,1
Intencion de voto,Equipos,Nacional,2015,,2019,2015-10-01,Partido Colorado,PC,,,,,9
Intencion de voto,Equipos,Nacional,2015,,2019,2015-10-01,Partido Independiente,PI,,,,,2
Intencion de voto,Equipos,Nacional,2015,,2019,2015-10-01,Partido Nacional,PN,,,,,24
Evaluacion de gestion presidente,Opcion,,2015,1,,2015-09-01,Frente Amplio,FA,,Vazquez 2,Buena y muy buena,3,29
Evaluacion de gestion presidente,Opcion,,2015,1,,2015-09-01,Frente Amplio,FA,,Vazquez 2,Ni buena ni mala,2,35
Evaluacion de gestion presidente,Opcion,,2015,1,,2015-09-01,Frente Amplio,FA,,Vazquez 2,Mala y muy mala,1,34
Evaluacion de gestion presidente,Opcion,,2015,1,,2015-09-01,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,2
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-09-01,Frente Amplio,FA,,Vazquez 2,Aprueba,3,29
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-09-01,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,32
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-09-01,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,36
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-09-01,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,3
Evaluacion de gestion presidente,Factum,,2015,1,,2015-09-01,Frente Amplio,FA,,Vazquez 2,Aprueba,3,49
Evaluacion de gestion presidente,Factum,,2015,1,,2015-09-01,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,21
Evaluacion de gestion presidente,Factum,,2015,1,,2015-09-01,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,28
Evaluacion de gestion presidente,Factum,,2015,1,,2015-09-01,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,2
Intencion de voto,Equipos,Nacional,2015,,2019,2015-09-01,Blanco o anulado,B/A,,,,,5
Intencion de voto,Equipos,Nacional,2015,,2019,2015-09-01,Frente Amplio,FA,,,,,35
Intencion de voto,Equipos,Nacional,2015,,2019,2015-09-01,No sabe o no contesta,NS/NC,,,,,25
Intencion de voto,Equipos,Nacional,2015,,2019,2015-09-01,Otros partidos,OtrosP,,,,,1
Intencion de voto,Equipos,Nacional,2015,,2019,2015-09-01,Partido Colorado,PC,,,,,8
Intencion de voto,Equipos,Nacional,2015,,2019,2015-09-01,Partido Independiente,PI,,,,,1
Intencion de voto,Equipos,Nacional,2015,,2019,2015-09-01,Partido Nacional,PN,,,,,25
Intencion de voto,Equipos,Nacional,2015,,2019,2015-09-01,Unidad Popular,UP,,,,,1
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-07-28,Frente Amplio,FA,,Vazquez 2,Aprueba,3,48
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-07-28,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,30
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-07-28,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,18
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-07-28,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,4
Evaluacion de gestion presidente,Cifra,,2015,1,,2015-07-05,Frente Amplio,FA,,Vazquez 2,Aprueba,3,51
Evaluacion de gestion presidente,Cifra,,2015,1,,2015-07-05,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,30
Evaluacion de gestion presidente,Cifra,,2015,1,,2015-07-05,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,20
Evaluacion de gestion presidente,Factum,,2015,1,,2015-06-01,Frente Amplio,FA,,Vazquez 2,Aprueba,3,78
Evaluacion de gestion presidente,Factum,,2015,1,,2015-06-01,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,2
Evaluacion de gestion presidente,Factum,,2015,1,,2015-06-01,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,16
Evaluacion de gestion presidente,Factum,,2015,1,,2015-06-01,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,4
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-05-05,Frente Amplio,FA,,Vazquez 2,Aprueba,3,52
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-05-05,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,24
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-05-05,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,14
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-05-05,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,10
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-03-05,Frente Amplio,FA,,Vazquez 2,Aprueba,3,52
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-03-05,Frente Amplio,FA,,Vazquez 2,Ni aprueba ni desaprueba,2,18
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-03-05,Frente Amplio,FA,,Vazquez 2,Desaprueba,1,15
Evaluacion de gestion presidente,Equipos,,2015,1,,2015-03-05,Frente Amplio,FA,,Vazquez 2,No sabe o no contesta,0,15
Evaluacion de gestion presidente,Equipos,,2014,5,,2014-11-25,Frente Amplio,FA,,Mujica,Aprueba,3,65
Evaluacion de gestion presidente,Equipos,,2014,5,,2014-11-25,Frente Amplio,FA,,Mujica,Ni aprueba ni desaprueba,2,18
Evaluacion de gestion presidente,Equipos,,2014,5,,2014-11-25,Frente Amplio,FA,,Mujica,Desaprueba,1,17
Intencion de voto,Equipos,Balotaje,2014,,2014,2014-11-25,Blanco o anulado,B/A,Blanco o anulado,,,,5
Intencion de voto,Equipos,Balotaje,2014,,2014,2014-11-25,Frente Amplio,FA,Tabare Vazquez,,,,53
Intencion de voto,Equipos,Balotaje,2014,,2014,2014-11-25,No sabe o no contesta,NS/NC,No sabe o no contesta,,,,5
